,CreditBureauID,CustomerID,ReportDate,CreditScore,OutstandingDebt,MaxCreditLimit,DerogatoryMarks
2245,9727,3245,2020-04-04,698,3726.98,41624.39,"Bankruptcy, Foreclosure, Collection, Late Payment"
2246,6419,3246,2020-12-16,833,35357.13,35594.89,Bankruptcy
2247,8933,3247,2023-03-21,415,36126.9,9623.31,
2248,4237,3248,2020-06-21,618,24032.62,48651.79,"Bankruptcy, Late Payment, Foreclosure"
2249,8929,3249,2023-01-29,403,12835.16,20501.07,"Collection, Bankruptcy, Foreclosure"
2250,4109,3250,2020-08-03,462,46230.07,13558.28,Collection
2251,5400,3251,2023-09-08,758,46114.47,39005.1,"Bankruptcy, Foreclosure"
2252,9353,3252,2021-03-30,355,2755.64,40739.99,"Bankruptcy, Late Payment, Collection"
2253,5986,3253,2021-09-03,572,36908.59,32029.69,"Bankruptcy, Foreclosure"
2254,3556,3254,2021-10-13,613,43698.68,47315.4,"Collection, Bankruptcy, Foreclosure, Late Payment"
2255,8747,3255,2022-02-21,521,19913.0,8847.62,"Collection, Bankruptcy"
2256,7614,3256,2019-01-14,717,44967.42,5882.53,"Late Payment, Bankruptcy"
2257,5907,3257,2021-09-17,467,19445.11,43830.48,"Collection, Late Payment, Bankruptcy, Foreclosure"
2258,6410,3258,2022-08-24,700,31509.11,31142.79,"Bankruptcy, Collection"
2259,4565,3259,2020-06-06,579,8579.65,23765.46,"Foreclosure, Bankruptcy, Collection, Late Payment"
2260,5668,3260,2022-01-18,540,8863.43,48677.85,"Foreclosure, Bankruptcy, Collection"
2261,7570,3261,2020-11-07,331,32844.88,11416.11,
2262,8306,3262,2021-08-06,324,48919.86,38191.71,"Bankruptcy, Collection, Foreclosure"
2263,4420,3263,2021-04-14,655,1916.7,17105.44,
2264,4577,3264,2022-08-07,474,22268.48,38088.16,"Collection, Late Payment, Foreclosure, Bankruptcy"
2265,7954,3265,2020-06-14,341,27666.68,16342.94,
2266,8950,3266,2022-11-29,457,20523.14,6000.77,
2267,4758,3267,2022-06-21,527,27367.44,32153.16,
2268,8359,3268,2021-02-01,305,40540.57,21689.86,"Late Payment, Foreclosure, Collection, Bankruptcy"
2269,4276,3269,2019-02-08,539,32854.26,29100.47,
2270,7781,3270,2019-09-18,632,37459.74,18650.95,"Collection, Late Payment, Bankruptcy, Foreclosure"
2271,9601,3271,2023-03-14,379,14827.25,16212.89,"Bankruptcy, Collection"
2272,4580,3272,2020-06-01,827,3801.2,12996.07,"Collection, Bankruptcy, Foreclosure, Late Payment"
2273,8597,3273,2022-04-01,357,16347.2,29899.35,Foreclosure
2274,5112,3274,2021-10-23,725,5120.67,39495.41,"Collection, Late Payment, Foreclosure"
2275,6280,3275,2022-07-30,562,32411.17,38806.46,"Late Payment, Bankruptcy, Collection"
2276,8240,3276,2019-05-13,803,27706.25,31326.9,"Foreclosure, Collection, Bankruptcy"
2277,4521,3277,2020-05-19,530,26998.7,45837.61,"Collection, Foreclosure"
2278,6407,3278,2021-04-16,401,10484.89,12976.9,"Collection, Bankruptcy"
2279,3561,3279,2020-04-03,349,32298.42,23179.63,"Late Payment, Bankruptcy, Foreclosure, Collection"
2280,5072,3280,2020-12-16,830,26493.9,18929.15,"Late Payment, Collection, Foreclosure, Bankruptcy"
2281,4506,3281,2023-09-04,449,42798.07,47031.77,"Late Payment, Foreclosure, Collection, Bankruptcy"
2282,9817,3282,2022-01-14,808,34438.22,41288.88,"Foreclosure, Bankruptcy, Late Payment"
2283,3602,3283,2019-12-16,757,12984.81,40169.46,"Bankruptcy, Collection, Late Payment, Foreclosure"
2284,3026,3284,2019-11-21,775,887.54,39210.68,"Bankruptcy, Collection, Foreclosure"
2285,3956,3285,2020-10-19,681,45303.69,38012.72,"Late Payment, Foreclosure, Collection, Bankruptcy"
2286,6217,3286,2023-06-03,385,12491.8,12494.43,
2287,8992,3287,2022-09-04,443,27374.11,23974.28,"Late Payment, Bankruptcy, Foreclosure"
2288,3246,3288,2023-08-12,744,16282.59,23076.88,"Late Payment, Collection, Bankruptcy, Foreclosure"
2289,6739,3289,2018-12-07,718,18420.52,21768.33,"Late Payment, Bankruptcy, Foreclosure"
2290,3218,3290,2019-11-09,338,1061.5,49243.62,
2291,7248,3291,2021-01-19,817,19729.11,29165.64,"Foreclosure, Bankruptcy, Late Payment"
2292,8978,3292,2022-01-16,800,5959.73,29159.76,Foreclosure
2293,8087,3293,2019-03-19,323,24881.13,43301.18,Collection
2294,4487,3294,2020-05-06,808,32936.3,36332.12,"Late Payment, Foreclosure, Collection"
2295,7997,3295,2020-03-22,364,11820.67,48247.41,
2296,8971,3296,2020-04-20,781,7420.31,28677.18,"Foreclosure, Late Payment, Collection"
2297,8849,3297,2020-05-22,660,22975.09,32641.58,"Late Payment, Collection, Bankruptcy, Foreclosure"
2298,9924,3298,2019-04-07,587,44063.03,12483.14,"Collection, Bankruptcy, Late Payment"
2299,8643,3299,2019-04-22,308,48247.62,11564.55,"Foreclosure, Collection, Bankruptcy"
2300,4440,3300,2022-04-20,839,36997.83,41102.45,"Late Payment, Bankruptcy"
2301,3600,3301,2020-12-19,605,37067.2,25645.31,"Foreclosure, Late Payment, Bankruptcy, Collection"
2302,8998,3302,2020-11-27,359,15661.68,7115.8,"Bankruptcy, Foreclosure"
2303,6130,3303,2019-04-17,834,2492.39,29456.95,Bankruptcy
2304,5293,3304,2018-10-12,833,33445.77,49202.84,"Foreclosure, Bankruptcy, Late Payment"
2305,3125,3305,2020-07-25,468,8705.28,14541.68,"Collection, Foreclosure, Bankruptcy"
2306,7120,3306,2018-12-18,704,12864.56,11882.59,"Collection, Bankruptcy, Foreclosure"
2307,3789,3307,2023-01-09,366,40393.12,27679.89,
2308,4456,3308,2022-10-05,676,4927.27,49108.88,"Late Payment, Collection, Foreclosure"
2309,5922,3309,2019-11-23,651,14357.0,20419.81,"Bankruptcy, Collection"
2310,8154,3310,2022-01-25,342,14707.06,45817.79,"Late Payment, Collection"
2311,3717,3311,2020-11-13,782,22271.79,33257.78,Late Payment
2312,7150,3312,2023-05-23,647,1824.61,8710.32,
2313,3677,3313,2020-05-21,796,7311.42,41059.95,"Late Payment, Bankruptcy, Collection"
2314,5340,3314,2021-09-19,679,14532.61,10291.31,"Collection, Bankruptcy, Late Payment, Foreclosure"
2315,6495,3315,2023-05-03,504,27826.98,33799.08,"Foreclosure, Bankruptcy"
2316,5907,3316,2021-06-08,599,29036.41,20646.18,"Foreclosure, Late Payment, Collection, Bankruptcy"
2317,5392,3317,2023-03-16,761,16366.7,38067.45,"Foreclosure, Late Payment, Bankruptcy, Collection"
2318,4884,3318,2023-03-14,340,5493.6,15585.69,
2319,7276,3319,2022-10-01,543,28761.0,28915.35,"Collection, Bankruptcy, Foreclosure"
2320,4548,3320,2020-09-01,822,40538.03,34272.68,Late Payment
2321,3812,3321,2023-04-13,448,48579.3,38244.93,Late Payment
2322,4850,3322,2023-04-07,602,21551.97,42795.28,"Late Payment, Foreclosure"
2323,3208,3323,2019-11-08,419,40114.1,17615.93,
2324,9696,3324,2021-09-18,592,25942.1,22278.0,
2325,3782,3325,2019-02-26,755,41897.38,12811.08,"Bankruptcy, Foreclosure, Late Payment"
2326,3775,3326,2020-04-13,604,40520.87,29447.56,"Bankruptcy, Foreclosure"
2327,8809,3327,2021-02-28,481,4172.11,38922.31,Late Payment
2328,8491,3328,2022-07-06,501,5299.81,14619.36,"Foreclosure, Collection, Bankruptcy, Late Payment"
2329,9787,3329,2020-01-20,377,40072.71,26831.64,
2330,6868,3330,2022-08-29,507,34244.83,34802.74,"Bankruptcy, Foreclosure, Collection, Late Payment"
2331,7354,3331,2023-07-05,778,42581.79,8673.87,
2332,9706,3332,2020-09-18,840,41317.7,45394.14,"Bankruptcy, Late Payment, Collection, Foreclosure"
2333,5924,3333,2020-03-08,699,20919.79,15938.75,"Collection, Foreclosure"
2334,8856,3334,2022-11-02,748,7325.61,45979.89,"Foreclosure, Late Payment, Collection, Bankruptcy"
2335,3396,3335,2021-12-09,762,19803.39,10416.41,
2336,9640,3336,2020-02-18,547,12537.43,9607.95,"Bankruptcy, Foreclosure, Late Payment"
2337,5696,3337,2020-07-09,357,39165.51,43903.95,
2338,4606,3338,2019-07-10,528,32061.88,15376.11,"Foreclosure, Bankruptcy"
2339,7243,3339,2020-12-24,451,30134.97,7199.65,"Bankruptcy, Late Payment, Foreclosure"
2340,7732,3340,2019-09-23,358,21327.35,20240.42,"Late Payment, Collection"
2341,6775,3341,2021-12-21,651,11695.79,39399.34,
2342,4607,3342,2023-04-25,349,42632.28,6865.23,"Collection, Foreclosure, Late Payment"
2343,6794,3343,2022-06-14,307,15145.21,21263.19,"Late Payment, Foreclosure, Bankruptcy"
2344,7037,3344,2020-02-08,770,32131.81,15012.72,
2345,8578,3345,2018-10-18,546,4213.73,39909.45,Foreclosure
2346,9038,3346,2022-03-29,404,23059.17,30882.79,"Bankruptcy, Foreclosure, Collection, Late Payment"
2347,4060,3347,2021-08-04,377,35080.2,28525.7,"Collection, Late Payment, Foreclosure"
2348,7833,3348,2023-05-20,580,35731.89,30181.54,Collection
2349,6099,3349,2022-06-05,775,21668.38,21331.43,"Collection, Bankruptcy"
2350,8907,3350,2020-06-29,820,5946.55,13463.05,"Collection, Late Payment"
2351,5333,3351,2023-07-01,638,43542.1,16903.6,"Bankruptcy, Late Payment"
2352,4308,3352,2022-06-26,631,13699.02,28389.54,"Late Payment, Bankruptcy"
2353,9971,3353,2023-03-28,611,1058.96,30929.31,"Foreclosure, Bankruptcy"
2354,9795,3354,2020-06-23,389,32249.8,42829.14,Late Payment
2355,7327,3355,2020-03-16,550,7183.52,39509.86,"Collection, Late Payment, Foreclosure"
2356,5501,3356,2019-07-28,762,5322.99,47940.87,"Foreclosure, Collection, Late Payment"
2357,5203,3357,2022-05-03,601,34254.59,36361.56,Collection
2358,3846,3358,2022-03-25,536,19623.82,36085.41,Foreclosure
2359,3175,3359,2019-06-07,468,16229.98,39179.09,"Bankruptcy, Foreclosure, Collection"
2360,5388,3360,2022-10-18,498,44523.33,46970.75,Bankruptcy
2361,4472,3361,2022-06-29,319,44809.02,8943.79,Collection
2362,9452,3362,2019-01-27,607,43191.81,49639.7,
2363,5145,3363,2020-08-24,603,31852.27,43653.31,Foreclosure
2364,5173,3364,2019-02-15,781,12131.33,13504.9,"Collection, Foreclosure"
2365,4687,3365,2021-08-26,795,13411.04,13199.65,"Collection, Foreclosure"
2366,5422,3366,2021-03-15,453,19380.96,48372.37,"Late Payment, Bankruptcy, Foreclosure"
2367,5964,3367,2022-10-29,789,37605.98,32961.13,Late Payment
2368,7082,3368,2020-03-31,334,19684.2,25115.68,"Collection, Bankruptcy, Late Payment, Foreclosure"
2369,7582,3369,2022-11-02,431,7607.29,14504.44,Bankruptcy
2370,5946,3370,2019-04-23,739,32159.98,7603.92,
2371,3049,3371,2018-11-27,469,44491.5,32219.77,"Late Payment, Foreclosure, Collection"
2372,6430,3372,2022-08-17,654,14130.03,48390.49,Foreclosure
2373,5649,3373,2022-03-02,710,21364.98,44774.45,"Collection, Late Payment, Bankruptcy, Foreclosure"
2374,5456,3374,2023-07-03,351,19061.07,44010.72,"Late Payment, Bankruptcy, Collection"
2375,5713,3375,2023-07-11,385,36750.09,35893.04,
2376,7559,3376,2019-09-11,702,18274.79,6500.89,
2377,4335,3377,2019-02-20,835,27647.7,20589.88,"Foreclosure, Late Payment"
2378,4149,3378,2022-05-27,836,9515.36,16253.33,"Bankruptcy, Late Payment, Collection"
2379,8577,3379,2022-04-05,827,38071.98,25088.15,Foreclosure
2380,4136,3380,2021-01-01,707,20141.04,11860.21,"Collection, Foreclosure, Late Payment"
2381,3731,3381,2022-05-16,338,10223.94,35819.6,"Bankruptcy, Collection"
2382,3384,3382,2021-04-19,481,24272.21,14394.01,"Late Payment, Bankruptcy, Collection, Foreclosure"
2383,5115,3383,2020-04-30,358,30288.04,18622.88,"Late Payment, Collection, Foreclosure"
2384,6129,3384,2021-05-27,350,23807.18,17362.22,
2385,3575,3385,2022-01-20,405,44511.49,35588.41,"Collection, Late Payment"
2386,8925,3386,2019-09-20,623,24815.2,42431.54,"Bankruptcy, Collection"
2387,8076,3387,2023-05-10,472,20828.62,33924.7,"Bankruptcy, Foreclosure"
2388,3340,3388,2021-06-14,415,10114.7,26259.52,
2389,5241,3389,2023-04-20,776,4972.66,40072.16,"Collection, Late Payment, Bankruptcy"
2390,8927,3390,2021-05-08,683,23322.57,7937.14,Collection
2391,7389,3391,2023-03-08,755,15242.72,35490.09,"Late Payment, Foreclosure, Collection, Bankruptcy"
2392,3776,3392,2021-07-17,545,9863.79,39377.11,"Collection, Late Payment"
2393,5579,3393,2018-10-10,716,46100.55,47507.2,
2394,5372,3394,2020-05-18,716,30153.1,10221.45,Foreclosure
2395,7246,3395,2021-10-08,678,11391.68,33245.76,
2396,3392,3396,2020-10-11,416,41929.99,14212.78,"Late Payment, Collection, Foreclosure"
2397,6626,3397,2022-10-02,745,8888.06,7444.64,"Foreclosure, Collection, Bankruptcy, Late Payment"
2398,4759,3398,2023-01-05,667,21139.25,37774.98,
2399,6820,3399,2020-06-23,343,43069.71,31841.05,Collection
2400,8028,3400,2022-12-12,594,40736.26,9232.26,"Late Payment, Collection, Foreclosure"
2401,7647,3401,2023-01-15,474,49463.09,47848.01,Foreclosure
2402,3622,3402,2019-01-25,445,31989.06,31650.93,Late Payment
2403,8743,3403,2020-01-09,734,11069.69,47641.15,
2404,4553,3404,2019-06-18,591,23343.78,8699.69,"Collection, Bankruptcy, Foreclosure"
2405,5762,3405,2022-05-18,376,35911.62,17825.6,"Collection, Foreclosure, Late Payment"
2406,6646,3406,2022-07-28,784,19957.55,43792.23,"Bankruptcy, Foreclosure, Collection, Late Payment"
2407,3523,3407,2019-11-25,850,9640.71,17957.28,"Late Payment, Foreclosure"
2408,5492,3408,2020-06-04,804,31242.93,8597.62,"Foreclosure, Late Payment"
2409,9803,3409,2021-02-20,611,39117.5,22221.11,"Collection, Foreclosure"
2410,3895,3410,2021-11-12,829,46242.06,43043.62,"Foreclosure, Collection, Bankruptcy"
2411,6316,3411,2022-11-06,481,47507.28,39014.91,"Collection, Bankruptcy, Foreclosure"
2412,8395,3412,2022-09-27,431,15601.01,24556.1,
2413,6027,3413,2021-10-17,432,26324.79,18448.17,
2414,9720,3414,2018-12-08,616,3331.58,35085.47,"Late Payment, Foreclosure"
2415,4336,3415,2023-01-03,320,38185.6,10098.54,"Collection, Foreclosure"
2416,6374,3416,2020-05-06,711,22843.84,22723.61,"Bankruptcy, Foreclosure, Collection"
2417,9081,3417,2018-12-05,378,26147.07,25316.83,
2418,4946,3418,2019-01-27,644,41477.16,39202.87,Foreclosure
2419,4647,3419,2022-05-08,479,25470.17,7151.94,Bankruptcy
2420,7758,3420,2020-08-28,796,33930.76,28561.79,"Collection, Late Payment, Foreclosure"
2421,7504,3421,2022-08-21,449,11852.86,11441.31,"Foreclosure, Bankruptcy"
2422,8323,3422,2019-07-28,623,4291.62,9577.67,"Bankruptcy, Foreclosure"
2423,5579,3423,2022-09-05,788,13311.83,31565.37,"Collection, Late Payment"
2424,6188,3424,2022-11-30,413,34250.01,48387.43,"Late Payment, Collection"
2425,7694,3425,2021-12-06,562,38092.86,14307.39,"Foreclosure, Collection, Late Payment"
2426,3322,3426,2020-10-30,695,10666.14,43365.53,Foreclosure
2427,9331,3427,2019-05-22,553,32725.84,23861.49,"Late Payment, Bankruptcy, Foreclosure"
2428,8157,3428,2021-09-14,543,11801.73,46259.77,"Collection, Foreclosure, Late Payment, Bankruptcy"
2429,8763,3429,2023-03-03,678,16648.84,15026.03,"Foreclosure, Collection, Bankruptcy"
2430,8740,3430,2019-04-27,730,28065.88,7552.83,"Bankruptcy, Late Payment, Foreclosure"
2431,6126,3431,2023-01-08,438,6597.38,7385.25,"Collection, Foreclosure, Bankruptcy, Late Payment"
2432,9905,3432,2019-11-14,443,41509.97,36576.33,Collection
2433,5452,3433,2018-12-01,515,26544.75,22165.25,"Collection, Late Payment"
2434,5778,3434,2022-01-30,764,37990.47,16300.4,Bankruptcy
2435,3084,3435,2023-06-08,355,36854.92,10096.15,Late Payment
2436,3814,3436,2021-06-24,700,25866.15,26937.73,"Foreclosure, Late Payment, Collection"
2437,4157,3437,2022-11-23,406,47720.1,25985.24,"Foreclosure, Bankruptcy"
2438,3472,3438,2021-01-17,613,28544.55,14529.71,Bankruptcy
2439,5751,3439,2020-03-19,334,49737.51,11636.3,"Bankruptcy, Late Payment"
2440,6363,3440,2023-02-15,341,8102.86,46130.29,"Foreclosure, Late Payment"
2441,6377,3441,2021-03-24,846,17682.74,14017.43,"Late Payment, Collection, Bankruptcy"
2442,3089,3442,2018-11-29,429,10258.28,30054.12,"Collection, Foreclosure, Bankruptcy, Late Payment"
2443,7094,3443,2021-10-22,318,11383.36,7724.21,"Collection, Late Payment, Bankruptcy"
2444,4111,3444,2021-10-08,463,44595.63,18578.87,"Late Payment, Collection, Foreclosure"
2445,3825,3445,2020-12-24,437,39776.44,15815.0,Collection
2446,4801,3446,2022-11-21,527,49434.36,17426.47,"Late Payment, Collection, Foreclosure, Bankruptcy"
2447,3465,3447,2019-03-25,561,32198.95,17060.34,
2448,3843,3448,2021-05-22,345,18767.15,39548.65,"Collection, Foreclosure, Late Payment, Bankruptcy"
2449,9911,3449,2022-12-28,319,30968.58,14943.48,Collection
2450,8792,3450,2020-08-28,307,41590.45,6762.7,Collection
2451,6142,3451,2022-11-12,655,3507.11,29852.12,"Late Payment, Foreclosure, Collection"
2452,4903,3452,2019-02-25,758,22428.77,34722.28,Collection
2453,4909,3453,2020-02-13,782,29393.29,14720.3,Bankruptcy
2454,9536,3454,2023-09-04,464,41060.04,42627.01,
2455,8269,3455,2023-08-08,331,5034.13,28187.38,"Collection, Foreclosure"
2456,9638,3456,2018-11-27,730,37120.41,47521.43,Foreclosure
2457,6543,3457,2019-08-16,546,21480.19,26954.36,Foreclosure
2458,8159,3458,2019-06-05,558,32895.19,39443.69,Foreclosure
2459,8867,3459,2021-07-11,442,39477.25,44308.0,
2460,6100,3460,2021-11-02,811,30831.06,40582.08,"Late Payment, Foreclosure, Collection, Bankruptcy"
2461,7533,3461,2020-01-28,534,16396.24,41720.81,
2462,5153,3462,2018-09-13,379,24190.42,15008.15,"Collection, Bankruptcy"
2463,6433,3463,2022-02-10,599,23515.74,17920.63,Collection
2464,8533,3464,2020-02-10,840,5191.83,17295.11,Foreclosure
2465,4719,3465,2022-05-23,747,3559.73,46031.19,"Foreclosure, Late Payment"
2466,4625,3466,2018-09-12,332,48445.04,28385.73,
2467,3732,3467,2019-05-31,752,932.09,25371.34,
2468,6142,3468,2020-03-19,679,24697.22,8192.27,"Collection, Foreclosure, Bankruptcy"
2469,7169,3469,2021-10-17,383,11232.83,47271.17,
2470,9096,3470,2023-03-06,349,37831.16,10141.49,
2471,7771,3471,2020-09-15,613,6315.81,8606.74,
2472,9148,3472,2020-11-07,721,10644.11,47796.34,
2473,8247,3473,2023-05-09,570,44706.26,32246.63,"Collection, Bankruptcy, Late Payment"
2474,5036,3474,2021-02-16,637,8660.01,43995.51,Foreclosure
2475,3029,3475,2023-05-31,833,24911.58,41778.05,"Bankruptcy, Late Payment"
2476,9255,3476,2021-06-30,418,207.45,36412.22,Collection
2477,6315,3477,2021-06-21,355,35065.07,12424.31,"Collection, Late Payment, Foreclosure, Bankruptcy"
2478,4064,3478,2020-05-23,616,3571.82,42217.6,
2479,4768,3479,2023-04-30,713,36755.26,8679.24,Collection
2480,6949,3480,2022-05-29,655,21707.29,11361.01,
2481,7084,3481,2019-01-29,556,34822.45,32521.18,"Collection, Bankruptcy, Late Payment"
2482,4634,3482,2023-02-12,765,37345.18,40952.22,
2483,9625,3483,2021-05-14,368,13827.82,20691.18,"Bankruptcy, Late Payment, Collection, Foreclosure"
2484,8516,3484,2020-11-10,571,13848.79,47562.44,"Bankruptcy, Collection, Late Payment"
2485,5463,3485,2019-01-02,656,42950.85,43059.47,
2486,8131,3486,2019-03-20,662,17260.41,31337.51,"Collection, Bankruptcy"
2487,3452,3487,2022-02-04,831,34016.58,30187.63,"Collection, Foreclosure, Bankruptcy, Late Payment"
2488,4722,3488,2022-06-17,772,2488.65,17001.7,"Foreclosure, Bankruptcy, Collection, Late Payment"
2489,8780,3489,2021-05-12,642,797.94,19104.46,"Bankruptcy, Late Payment, Foreclosure"
2490,6069,3490,2021-01-21,703,7856.27,6281.49,
2491,9106,3491,2020-03-14,798,2012.67,20688.85,"Collection, Bankruptcy"
2492,9307,3492,2019-10-28,607,46142.96,33028.54,"Foreclosure, Collection, Bankruptcy"
2493,3123,3493,2021-12-04,674,4748.3,43299.53,Late Payment
2494,8097,3494,2021-12-04,592,33120.31,16910.45,"Bankruptcy, Collection, Foreclosure"
2495,5872,3495,2019-05-30,385,13334.82,32709.98,"Collection, Bankruptcy, Late Payment"
2496,5721,3496,2020-05-24,367,27179.85,8104.46,Collection
2497,8348,3497,2023-05-20,720,33484.52,5346.86,"Collection, Late Payment, Bankruptcy"
2498,6298,3498,2020-06-19,645,26344.21,44125.5,"Foreclosure, Bankruptcy, Collection"
2499,4674,3499,2021-02-24,347,16113.26,34909.22,"Collection, Late Payment"
2500,8145,3500,2021-06-30,313,27070.44,7087.7,
2501,8662,3501,2023-06-28,398,35929.53,40218.39,
2502,9440,3502,2022-01-21,735,32449.86,26771.39,
2503,8394,3503,2022-02-01,596,26194.01,22496.66,
2504,3200,3504,2022-04-03,478,24347.16,6144.67,Collection
2505,4672,3505,2023-03-28,408,11055.23,35232.33,"Collection, Late Payment"
2506,4207,3506,2019-04-15,716,47559.33,20603.43,Bankruptcy
2507,8004,3507,2020-07-15,421,20802.51,25773.09,
2508,5959,3508,2022-05-21,459,35616.94,44088.26,Bankruptcy
2509,8907,3509,2020-10-28,659,19671.09,20609.86,Collection
2510,6212,3510,2022-04-04,438,35497.64,46142.73,"Collection, Bankruptcy"
2511,4588,3511,2022-06-16,335,16723.63,19704.94,Collection
2512,5135,3512,2021-07-06,387,24452.62,49131.53,Collection
2513,3888,3513,2022-07-12,731,11534.64,19030.79,"Bankruptcy, Foreclosure"
2514,8878,3514,2021-04-05,692,22252.3,21418.09,"Bankruptcy, Foreclosure, Late Payment, Collection"
2515,9911,3515,2022-10-22,828,49984.75,33092.02,"Foreclosure, Collection, Late Payment, Bankruptcy"
2516,3128,3516,2020-06-25,645,36614.79,29236.85,"Bankruptcy, Collection, Late Payment"
2517,9515,3517,2021-02-08,720,20318.71,10305.39,
2518,8495,3518,2019-06-19,569,23686.63,45822.97,"Late Payment, Bankruptcy"
2519,6921,3519,2019-02-20,375,45539.58,7714.11,Bankruptcy
2520,8982,3520,2020-04-19,371,26318.08,21673.16,"Bankruptcy, Late Payment, Foreclosure, Collection"
2521,4318,3521,2019-03-01,487,46390.54,13896.66,"Bankruptcy, Collection"
2522,5710,3522,2022-07-20,346,15385.56,42996.9,"Foreclosure, Late Payment"
2523,4119,3523,2022-08-04,573,40069.36,47589.57,
2524,6375,3524,2020-07-11,307,18653.93,37316.91,"Foreclosure, Collection, Late Payment"
2525,3697,3525,2019-06-29,301,22254.45,38411.15,Foreclosure
2526,5174,3526,2020-01-30,400,35032.52,44154.12,Collection
2527,9400,3527,2019-09-08,529,20809.65,19535.73,"Collection, Foreclosure, Late Payment, Bankruptcy"
2528,7476,3528,2022-08-16,605,22659.21,10809.38,Bankruptcy
2529,7374,3529,2021-06-25,415,23113.09,19668.07,Collection
2530,7568,3530,2022-07-23,497,16782.21,41021.46,
2531,9108,3531,2023-04-20,612,33710.17,6024.65,"Late Payment, Collection, Bankruptcy, Foreclosure"
2532,9645,3532,2023-02-26,679,45821.92,23900.87,"Bankruptcy, Foreclosure, Collection, Late Payment"
2533,8640,3533,2019-03-15,404,13420.8,15998.42,
2534,4720,3534,2021-07-17,322,20896.21,44332.66,
2535,4084,3535,2021-09-12,466,42884.71,22829.7,"Late Payment, Bankruptcy"
2536,4384,3536,2018-12-14,651,39409.51,38445.73,"Late Payment, Bankruptcy, Collection"
2537,9807,3537,2018-10-11,775,40943.92,46686.58,"Late Payment, Collection"
2538,8865,3538,2020-06-19,805,44556.8,27128.28,"Collection, Bankruptcy"
2539,5153,3539,2022-04-20,317,21017.25,26257.86,
2540,4456,3540,2021-05-12,631,20377.16,45895.13,
2541,6366,3541,2022-05-29,816,32931.83,43231.12,"Collection, Foreclosure, Bankruptcy, Late Payment"
2542,5314,3542,2020-07-04,531,33646.61,33981.06,Collection
2543,7699,3543,2023-05-15,714,35129.99,16969.38,
2544,3925,3544,2019-06-03,399,18069.3,47447.72,
2545,3380,3545,2023-04-25,314,12463.48,34111.27,"Late Payment, Foreclosure, Collection, Bankruptcy"
2546,7741,3546,2021-11-06,740,38176.08,42445.4,"Bankruptcy, Foreclosure, Collection, Late Payment"
2547,5289,3547,2020-04-24,375,36670.53,28652.38,"Bankruptcy, Late Payment"
2548,3700,3548,2019-01-13,383,36386.93,30794.88,"Bankruptcy, Collection, Late Payment"
2549,4623,3549,2022-07-17,700,5139.44,8651.95,Collection
2550,9263,3550,2019-12-11,436,25167.15,19292.49,"Bankruptcy, Late Payment"
2551,9659,3551,2018-10-24,365,26041.34,29220.72,"Collection, Bankruptcy, Foreclosure"
2552,4542,3552,2018-09-10,819,26873.73,36587.79,Collection
2553,3996,3553,2021-05-26,414,2188.91,36463.82,Collection
2554,9057,3554,2020-03-15,415,15036.36,22990.99,"Collection, Late Payment, Foreclosure"
2555,9548,3555,2019-12-28,671,47444.65,40426.29,"Foreclosure, Late Payment, Collection, Bankruptcy"
2556,4433,3556,2019-09-12,485,4950.57,21687.82,"Bankruptcy, Foreclosure"
2557,6280,3557,2019-04-10,415,91.8,28410.0,
2558,9291,3558,2023-05-23,845,18871.86,26745.75,
2559,4169,3559,2021-05-23,578,29448.88,21097.54,Collection
2560,7531,3560,2023-02-06,310,49183.51,46122.43,"Late Payment, Foreclosure"
2561,7381,3561,2021-08-15,475,43779.81,22792.59,"Bankruptcy, Late Payment, Collection, Foreclosure"
2562,4262,3562,2021-08-30,599,25247.17,31809.25,"Late Payment, Foreclosure, Bankruptcy"
2563,4924,3563,2023-01-07,782,38913.7,35979.67,"Foreclosure, Late Payment, Bankruptcy"
2564,7568,3564,2021-03-29,753,21118.41,27687.73,"Collection, Foreclosure, Bankruptcy, Late Payment"
2565,3123,3565,2022-07-11,436,19776.35,26830.66,"Foreclosure, Bankruptcy, Late Payment, Collection"
2566,5419,3566,2022-08-14,635,40637.76,18679.8,"Late Payment, Collection"
2567,4135,3567,2022-06-18,402,48098.67,40292.65,"Foreclosure, Collection"
2568,4728,3568,2020-10-25,432,9335.1,34584.72,"Foreclosure, Late Payment, Bankruptcy"
2569,9868,3569,2021-09-27,313,23571.03,31506.44,"Late Payment, Bankruptcy"
2570,9680,3570,2020-08-02,772,43176.03,16278.72,"Collection, Foreclosure, Late Payment"
2571,5329,3571,2019-07-15,845,22880.33,19969.25,"Collection, Bankruptcy, Late Payment, Foreclosure"
2572,3616,3572,2022-10-18,727,31249.31,48971.24,"Collection, Foreclosure, Bankruptcy"
2573,7131,3573,2023-06-17,740,16529.27,15067.29,Foreclosure
2574,8900,3574,2021-04-23,731,18445.72,13449.06,"Foreclosure, Late Payment, Collection, Bankruptcy"
2575,9771,3575,2020-04-12,584,43056.86,19122.94,Bankruptcy
2576,3713,3576,2021-05-25,797,49687.99,11911.14,"Collection, Foreclosure, Late Payment, Bankruptcy"
2577,6902,3577,2020-09-14,632,26642.89,9223.4,"Late Payment, Foreclosure"
2578,6577,3578,2021-10-27,480,40704.07,38958.87,"Late Payment, Bankruptcy, Collection, Foreclosure"
